timestamp,response_ms,inference_ms,request_id
51.006890,949.474751,946.063709,1
55.991641,934.139208,933.224251,2
61.010156,952.622709,951.553167,3
65.975177,917.651000,916.553167,4
70.993670,936.173876,935.195333,5
76.000363,942.839333,941.936917,6
80.983532,926.021250,924.890751,7
85.977881,920.353001,919.071709,8
90.986876,929.354126,928.563709,9
95.978279,920.761042,919.563167,10
100.983747,926.252542,925.430625,11
106.008424,950.863084,949.584126,12
110.993053,935.491084,934.389750,13
115.997652,940.136168,938.942667,14
120.997278,939.758750,938.993417,15
126.009627,952.114917,950.971000,16
130.999981,942.462209,941.278626,17
135.995429,937.887417,936.691292,18
140.989472,931.957833,930.783292,19
146.002171,944.658750,943.369293,20
151.005287,947.744584,946.557792,21
155.987068,929.556250,928.266209,22
160.995459,937.941667,936.705875,23
166.007927,950.406625,949.578292,24
170.998361,940.837917,939.674459,25
175.998358,940.832084,939.655501,26
180.997247,939.700709,938.520334,27
186.012425,954.915500,953.587543,28
191.001437,943.911500,942.574792,29
195.977219,919.686542,918.810084,30
200.994060,936.481292,935.292459,31
205.997612,940.009584,938.851376,32
211.000464,942.946084,942.304709,33
216.007416,949.896209,948.639709,34
220.997658,940.132959,938.931584,35
226.012062,954.542458,953.763709,36
230.994575,937.061125,935.783626,37
236.002091,944.573292,943.350334,38
240.991505,933.979959,933.159792,39
245.993941,936.427625,935.266792,40
250.987876,930.359500,929.174167,41
255.986217,928.691750,927.906001,42
261.002151,944.626376,943.427625,43
265.987810,930.295334,929.101834,44
270.997479,939.959709,939.197000,45
275.993509,935.998001,934.745584,46
280.988246,930.717376,929.488584,47
285.981164,923.643292,922.913834,48
290.989514,932.000417,930.775417,49
295.986573,929.054292,927.750251,50
301.002896,945.368667,944.391000,51
306.014382,956.864417,955.698917,52
310.988242,930.731084,929.486251,53
315.993944,936.421792,935.700501,54
321.007385,949.870834,948.707958,55
325.993785,936.267209,935.107250,56
331.004534,947.014834,946.345167,57
335.989175,931.658001,930.476167,58
340.999212,941.720501,940.829459,59
345.997199,939.681168,938.917293,60
351.007520,950.004417,948.732459,61
355.992561,935.040459,933.829167,62
360.996654,938.799459,937.029626,63
366.001684,944.150375,943.375417,64
371.002643,945.126292,943.980042,65
375.985241,927.727792,926.363667,66
380.990875,933.345584,932.546709,67
385.989508,931.993126,930.701917,68
390.997313,939.796375,938.578375,69
395.988175,930.654667,929.788417,70
400.990360,932.841875,931.725667,71
405.988502,930.980750,929.784042,72
410.977722,920.183542,918.835459,73
415.992679,935.154501,933.725626,74
420.996330,938.813167,937.416084,75
426.003959,946.400292,945.053958,76
430.994590,937.075417,935.879292,77
435.992135,934.614334,933.322834,78
440.985986,928.449375,927.251501,79
445.996973,939.460376,938.277376,80
451.016574,959.049876,957.788125,81
455.998555,941.016709,939.833417,82
460.975512,917.996333,916.771042,83
465.998439,940.917833,939.692542,84
470.980945,923.428334,922.610792,85
475.989571,932.060209,930.762875,86
481.016517,958.999125,957.837417,87
485.985109,927.582542,926.790083,88
490.987800,930.283667,929.112917,89
495.999282,941.773000,940.422000,90
501.001443,943.924334,943.195167,91
506.001130,943.614584,942.414376,92
511.003461,945.961625,945.233043,93
515.991102,933.580375,932.827583,94
520.992159,934.649917,933.371542,95
525.991803,934.236333,933.091833,96
531.001270,943.740584,942.762334,97
536.003169,945.653334,944.473834,98
540.992545,935.018293,933.678667,99
545.994444,936.918793,936.146167,100
550.983337,925.812708,924.609292,101
555.999427,941.906584,940.673417,102
561.000554,943.033584,942.253959,103
565.997520,940.006958,938.826875,104
571.001546,944.055000,943.226959,105
575.995173,937.634543,936.499959,106
580.990954,933.430459,932.207792,107
586.010708,953.196417,951.868167,108
591.002206,944.687917,943.815542,109
595.991331,933.818958,932.752917,110
600.993448,935.928292,934.738583,111
605.993263,935.727917,934.923793,112
610.984608,927.081751,925.862584,113
615.995146,937.628417,936.363750,114
621.007346,949.818917,949.009250,115
625.981132,923.616459,922.382125,116
630.998739,941.247417,940.418792,117
635.981364,923.843668,923.002501,118
640.997484,939.970209,938.725084,119
646.017480,959.963084,958.801667,120
