timestamp,response_ms,inference_ms,request_id
1249.932874,753.934417,752.767750,1
1255.059525,880.255542,878.617250,2
1260.046177,866.939792,865.427208,3
1265.040520,861.374208,860.450792,4
1270.022847,843.679959,842.736709,5
1275.040919,861.219334,860.090584,6
1279.935780,756.722459,755.614125,7
1284.867147,688.102625,686.735000,8
1289.909174,730.189542,729.225583,9
1294.977590,798.454125,797.418126,10
1299.836397,657.415208,655.888917,11
1304.980504,801.441667,800.159792,12
1309.925169,746.033167,745.215042,13
1315.042337,863.160375,861.186375,14
1320.042562,863.513292,862.703334,15
1325.045697,866.414792,864.994958,16
1330.047095,868.049000,866.563542,17
1335.055935,876.630126,875.005542,18
1339.950654,771.436751,769.884501,19
1344.955053,775.975084,774.863250,20
1349.916179,737.176417,736.195251,21
1354.968266,789.100959,787.342501,22
1359.781713,602.622417,601.444667,23
1364.923085,743.932583,742.597917,24
1370.025149,846.059667,844.537459,25
1375.046563,867.477333,866.099792,26
1380.043576,864.393250,862.470292,27
1385.030734,851.608625,850.455083,28
1390.044107,864.989709,863.434251,29
1395.044857,865.751250,864.410459,30
1399.926187,747.047875,745.932834,31
1404.946297,767.118334,766.248584,32
1409.921790,742.660917,741.482292,33
1415.029353,850.263750,849.078709,34
1419.907933,728.942959,727.570667,35
1424.881836,702.775500,701.570333,36
1429.838965,659.899334,658.764459,37
1435.048272,869.005375,868.205042,38
1440.040958,861.702917,860.102834,39
1445.051467,872.319875,871.382458,40
1450.013582,834.407000,832.911333,41
1455.030497,851.404750,850.171584,42
1459.949806,770.760959,769.616751,43
1464.961287,782.241542,781.064959,44
1470.019195,839.988917,838.288501,45
1474.918929,739.936458,738.969001,46
1479.987209,808.187334,807.453208,47
1484.948884,769.861750,769.167001,48
1489.924783,745.728959,744.389917,49
1495.042675,863.373292,861.879375,50
1500.035759,856.595543,855.340209,51
1505.046626,867.512334,866.131875,52
1510.044446,865.311125,863.363084,53
1515.048236,869.005376,867.634250,54
1519.973532,794.491834,793.698208,55
1524.961606,782.606417,781.781583,56
1530.002332,823.333292,821.955750,57
1534.941335,762.265292,761.053709,58
1539.941020,762.015333,760.718000,59
1544.978127,799.118834,797.888875,60
1550.005562,826.431375,825.144834,61
1554.993252,814.261292,812.301001,62
1560.047424,868.249084,866.703542,63
1565.037254,858.188917,856.739334,64
1570.033530,854.322292,852.547792,65
1575.056527,877.418792,876.273417,66
1579.888845,709.888667,709.078125,67
1584.891428,712.399626,711.664042,68
1589.886692,707.393167,705.384751,69
1594.881423,702.359292,701.092292,70
1599.919897,740.857834,739.989542,71
1604.961174,782.217042,781.199708,72
1609.939472,760.381709,759.244209,73
1614.940626,761.561500,759.350958,74
1620.039925,860.696958,858.808417,75
1625.048639,869.452792,867.974917,76
1630.051922,872.696417,870.743126,77
1635.034935,855.830209,854.543959,78
1639.889191,710.067751,709.043125,79
1644.846426,667.470709,666.523376,80
1649.866676,687.636542,686.403959,81
1654.941274,762.269667,761.312126,82
1659.935405,756.424083,755.731375,83
1664.935179,756.101209,754.784333,84
1669.927152,747.942709,745.905417,85
1675.055380,876.263792,874.808375,86
1680.038234,858.974958,857.404334,87
1685.042912,863.790083,862.668334,88
1690.033283,854.133583,853.200542,89
1695.051364,872.319001,870.618584,90
1700.001989,822.774167,821.506876,91
1704.874150,695.161834,694.321250,92
1709.948690,769.529250,767.823584,93
1714.883779,704.732875,703.970458,94
1719.859128,680.040959,678.466834,95
1724.883801,704.504208,703.173917,96
1729.930167,751.111667,749.883458,97
1734.991442,812.322001,810.287334,98
1740.048379,869.235208,867.582334,99
1745.047468,868.193667,866.709667,100
1750.033056,853.909292,852.526792,101
1755.046503,867.283958,865.549125,102
1759.961601,782.561792,781.915751,103
1764.928702,749.667042,748.872251,104
1769.932708,753.475625,751.989584,105
1774.952795,773.739458,772.437750,106
1779.917411,738.346584,737.203542,107
1784.966583,787.528583,786.287542,108
1789.853933,674.909375,673.893500,109
1795.032614,853.471209,852.167167,110
1800.015654,836.506417,835.262751,111
1805.064625,885.398792,883.164042,112
1810.038359,859.016083,857.031292,113
1815.047024,867.854458,866.965750,114
1819.839035,659.956500,658.638459,115
1824.947743,768.712000,767.780417,116
1829.924410,745.359125,744.223958,117
1834.903164,724.084667,722.829042,118
1839.982243,803.125167,801.715834,119
1844.924720,745.632125,744.762667,120
