timestamp,response_ms,inference_ms,request_id
25.450113,576.350250,575.754375,1
30.505783,631.867251,630.564667,2
35.423656,549.778250,549.058708,3
40.429542,555.663500,554.357708,4
45.383672,509.803875,508.743959,5
50.504145,630.301292,629.554917,6
55.378367,504.485917,503.482292,7
60.401174,527.292792,526.526292,8
65.357970,484.071001,483.329001,9
70.390440,516.513958,515.456083,10
75.434518,560.696500,560.033250,11
80.364792,490.897751,489.897626,12
85.354202,480.306167,479.230209,13
90.356466,482.581751,481.806500,14
95.530511,656.602042,655.559042,15
100.529297,655.412625,654.663625,16
105.408997,535.114708,534.014541,17
110.352632,478.762958,477.785584,18
115.461291,587.449625,586.739125,19
120.367044,493.181209,492.182834,20
125.390145,516.294917,515.234126,21
130.374127,500.292334,499.718917,22
135.423469,549.601500,548.628500,23
140.387717,513.858041,512.640333,24
145.462467,588.590333,587.536250,25
150.385717,511.840875,510.644167,26
155.436735,562.865626,562.207917,27
160.517195,643.347250,642.559167,28
165.453278,579.379500,577.740042,29
170.440288,566.417834,565.781125,30
175.409864,535.981542,535.023125,31
180.381460,507.530625,506.442417,32
185.426118,552.259459,551.063334,33
190.388305,514.459750,513.799417,34
195.369966,496.107208,495.084625,35
200.455701,581.820750,580.801958,36
205.384556,510.670708,510.013583,37
210.393848,519.969917,519.379000,38
215.465440,591.576126,590.961583,39
220.696250,822.378084,821.234751,40
225.445276,571.422542,570.014375,41
230.415904,542.046751,540.866667,42
235.390617,516.765083,516.047000,43
240.381984,508.102584,507.075042,44
245.356927,483.028292,481.747001,45
250.418062,544.161334,543.539209,46
255.427591,553.676958,552.698709,47
260.412468,538.581167,537.921126,48
265.398912,525.040250,524.379917,49
270.447855,574.011667,573.399167,50
275.495125,621.245334,620.186292,51
280.458105,584.197250,582.867250,52
285.437693,563.816167,563.092834,53
290.406890,533.041542,532.375667,54
295.430643,556.796042,556.071542,55
300.383813,509.949417,509.230750,56
305.429861,555.959250,554.875125,57
310.363669,489.795834,489.135501,58
315.443876,570.038584,569.398375,59
320.502089,628.229875,627.142542,60
325.472797,598.947126,598.208626,61
330.429500,555.659416,554.934041,62
335.473541,599.706917,598.995834,63
340.485839,611.985209,610.658708,64
345.522441,648.595792,647.726625,65
350.489947,616.104126,615.376417,66
355.409211,535.346292,534.626459,67
360.366057,492.186625,491.494792,68
365.403576,529.730250,529.076042,69
370.432877,559.021167,557.933542,70
375.378133,504.257834,502.942708,71
380.391346,517.453417,516.424125,72
385.392509,518.624167,517.878958,73
390.434312,560.429334,559.024376,74
395.536353,662.501875,661.551041,75
400.414820,540.970209,539.757750,76
405.470554,596.687876,595.932750,77
410.404951,531.046250,529.935583,78
415.365717,491.827292,491.171042,79
420.415670,541.797084,541.119542,80
425.383530,509.686042,509.041167,81
430.382382,508.542709,507.858750,82
435.361928,488.093667,487.474458,83
440.386277,512.411958,511.254625,84
445.388095,514.247417,513.481500,85
450.398154,524.306125,523.551292,86
455.549574,675.738292,674.808459,87
460.500136,626.288542,625.441250,88
465.516505,642.667083,641.938792,89
470.428454,554.577917,553.295167,90
475.384418,510.527209,509.294625,91
480.431342,557.458417,556.381292,92
485.421240,547.368500,546.374500,93
490.360882,487.023834,485.787459,94
495.419355,545.472959,544.306875,95
500.362582,488.653666,487.714500,96
505.423340,549.457125,548.229501,97
510.387862,513.974417,513.036417,98
515.477177,603.290334,602.191334,99
520.451951,578.070209,577.093125,100
525.442145,568.278084,567.698542,101
530.499210,625.359000,624.557209,102
535.390835,516.954376,515.510042,103
540.361388,487.460167,486.413375,104
545.380400,506.504833,505.439375,105
550.381793,507.906292,507.240125,106
555.414036,540.133417,539.432542,107
560.377609,503.750334,502.761583,108
565.425406,551.567917,550.761750,109
570.415399,541.539250,540.854709,110
575.476309,602.428167,601.763750,111
580.368273,494.408542,493.751709,112
585.521138,647.301376,646.571334,113
590.592642,718.792375,718.048042,114
595.461089,587.238750,586.582792,115
600.398094,524.248083,523.462917,116
605.387752,513.900626,513.297167,117
610.413320,539.414459,538.337626,118
615.429738,555.860084,555.180501,119
620.373493,499.616834,498.315709,120
