timestamp,response_ms,inference_ms,request_id
50.042613,932.948042,931.049292,1
55.039149,929.366959,928.482042,2
60.054360,944.587001,943.330209,3
65.036798,927.046459,926.104667,4
70.058519,948.749667,947.591167,5
75.038557,928.788000,927.432042,6
80.052938,943.165709,942.375000,7
85.047881,938.113167,936.968375,8
90.054069,944.299709,943.115834,9
95.053738,943.944750,942.750376,10
100.036722,926.961000,925.839542,11
105.050834,941.072417,940.295417,12
110.028903,919.136458,918.381334,13
115.070046,960.283042,959.078167,14
120.051406,941.640292,940.530209,15
125.066741,956.947251,955.854376,16
130.061703,951.943125,950.807667,17
135.045965,936.195459,934.966667,18
140.050613,940.845792,940.113417,19
145.043148,933.385250,932.212167,20
150.043393,933.626167,932.455417,21
155.037969,928.185418,927.121709,22
160.047772,938.008459,936.880875,23
165.045701,935.934125,934.763375,24
170.053469,943.682834,942.909626,25
175.034162,924.394042,923.234375,26
180.044767,934.995250,933.695583,27
185.032124,922.336917,921.139625,28
190.052967,943.196918,941.834542,29
195.045375,935.602792,934.399376,30
200.037211,927.437584,926.526708,31
205.063086,953.279834,952.062417,32
210.044331,934.561251,933.495500,33
215.046920,937.129084,936.012876,34
220.051184,941.405793,940.052751,35
225.057969,948.201334,947.082501,36
230.049995,940.219584,939.397959,37
235.039660,929.898083,928.831167,38
240.051012,941.246251,940.366876,39
245.045292,935.523751,934.647292,40
250.059842,950.082001,949.005167,41
255.028892,919.120417,918.019375,42
260.043793,934.023126,933.285209,43
265.035410,925.643834,924.583042,44
270.040256,930.491042,929.414792,45
275.041644,931.874126,931.145834,46
280.038904,929.137417,928.002251,47
285.048495,938.746959,937.983667,48
290.040079,930.309334,929.531459,49
295.042119,932.354792,931.235667,50
300.052354,942.577709,941.467917,51
305.051335,941.556292,940.805834,52
310.046241,936.481876,935.283126,53
315.052152,942.379959,941.248292,54
320.046559,936.773834,935.630792,55
325.054729,944.967334,943.711417,56
330.056801,947.036126,945.906792,57
335.050065,940.290750,939.510250,58
340.030077,920.315667,919.206458,59
345.060947,951.183334,950.149083,60
350.034031,924.265708,923.417834,61
355.042057,932.296751,931.150792,62
360.043318,933.554125,932.438792,63
365.055188,945.415042,944.516709,64
370.048123,938.357584,937.221250,65
375.043753,933.986375,932.916250,66
380.042329,932.553708,931.774667,67
385.034780,925.012375,923.941959,68
390.056393,946.644126,945.912334,69
395.053138,943.364042,942.547375,70
400.044446,934.679375,933.598459,71
405.044961,935.216626,934.411333,72
410.047215,937.446125,936.615750,73
415.042293,932.519876,931.200375,74
420.055604,945.838250,944.709500,75
425.062414,952.639625,951.810418,76
430.048700,938.939459,937.837250,77
435.046246,936.476917,935.322792,78
440.045347,935.577709,934.838042,79
445.048102,938.340667,937.209292,80
450.046715,936.936584,935.685917,81
455.054450,944.681501,943.940084,82
460.052348,942.585000,941.519833,83
465.048836,939.057001,937.832875,84
470.049680,939.888834,938.805292,85
475.048419,938.655376,937.530125,86
480.044976,935.200875,934.066292,87
485.055334,945.547750,944.425709,88
490.050481,940.719209,939.599501,89
495.055769,946.001584,944.891500,90
500.054145,944.378167,943.603792,91
505.048667,938.901251,937.783583,92
510.049868,940.102334,938.986708,93
515.036117,926.352876,925.236667,94
520.063528,953.761084,952.659167,95
525.056201,946.371709,945.091876,96
530.048935,939.167834,938.035584,97
535.059673,949.906417,948.798084,98
540.044089,934.290292,933.053334,99
545.038363,928.603667,927.330834,100
550.046132,936.350626,935.092376,101
555.045556,935.750959,934.957626,102
560.052111,942.346417,941.234001,103
565.045828,936.062750,934.989125,104
570.049596,939.828750,939.102792,105
575.053217,943.458251,942.378501,106
580.046147,936.376584,935.259501,107
585.038441,928.672501,927.940709,108
590.039399,929.640250,928.477959,109
595.042163,932.393292,931.296042,110
600.049350,939.576751,938.839708,111
605.036321,926.550625,925.432084,112
610.048161,938.367501,937.131709,113
615.058409,948.635626,947.858043,114
620.056446,946.683793,945.611042,115
625.039080,929.312417,928.217209,116
630.041129,931.361084,930.556667,117
635.057348,947.587084,946.527167,118
640.035166,925.398833,924.294292,119
645.068017,958.249542,957.469043,120
