timestamp,response_ms,inference_ms,request_id
672.116261,832.486083,831.770042,1
677.127593,843.706500,842.734084,2
682.118557,834.698667,833.737333,3
687.120350,836.500001,835.794751,4
692.123670,839.798167,839.101959,5
697.116717,832.853875,832.186542,6
702.121831,837.956584,836.996417,7
707.120527,836.656042,835.736417,8
712.120247,836.369626,835.351417,9
717.128929,845.049917,843.934584,10
722.118206,834.334668,833.289917,11
727.117158,833.277083,832.192667,12
732.125101,841.215667,840.001459,13
737.120331,836.453042,835.385833,14
742.139882,856.006958,855.248334,15
747.116206,832.328292,831.236584,16
752.123537,839.666334,838.678459,17
757.120934,837.056209,835.923667,18
762.120226,836.350667,835.198876,19
767.119074,835.202959,834.119709,20
772.112725,828.853375,827.857334,21
777.134406,850.520417,849.359000,22
782.127721,843.839209,842.776084,23
787.126400,842.524376,841.421292,24
792.117318,833.442167,832.406167,25
797.123122,839.236417,837.983709,26
802.121458,837.584125,836.365250,27
807.127847,843.964042,842.772876,28
812.119719,835.847833,834.803959,29
817.137784,853.912209,852.810876,30
822.116357,832.486084,831.502001,31
827.119920,835.970917,834.945126,32
832.123512,839.636875,838.467875,33
837.120330,836.459167,835.396042,34
842.118066,834.193792,833.101792,35
847.114165,830.291875,829.239250,36
852.120050,836.130751,835.108168,37
857.120213,836.341334,835.246709,38
862.120162,836.285042,835.272667,39
867.127151,843.341625,842.162125,40
872.124159,840.293417,838.993167,41
877.132141,848.274875,847.536958,42
882.123631,839.758501,838.737375,43
887.123803,839.940792,839.234375,44
892.125976,842.100292,841.015875,45
897.119904,836.039167,835.311459,46
902.123868,839.990667,838.831292,47
907.118293,834.425375,833.751917,48
912.119467,835.598750,834.569751,49
917.111498,827.626334,826.618043,50
922.132757,848.873667,847.741126,51
927.132528,848.649375,847.641959,52
932.130928,847.051625,845.941834,53
937.121620,837.741917,836.681709,54
942.117688,833.814625,832.766084,55
947.115686,831.809125,830.792376,56
952.114999,831.127501,830.061459,57
957.120147,836.276292,835.275584,58
962.120350,836.479292,835.408292,59
967.122890,839.013000,838.030375,60
972.126532,842.653584,841.542625,61
977.121742,837.855375,836.808001,62
982.131788,847.901543,846.759084,63
987.124658,840.774375,839.769875,64
992.132655,848.773917,847.622125,65
997.120547,836.672667,835.639000,66
1002.122888,839.015042,838.040292,67
1007.119803,835.933876,834.960001,68
1012.112398,828.529917,827.479334,69
1017.119343,835.473626,834.491001,70
1022.122647,838.768292,837.641001,71
1027.117235,833.357584,832.359208,72
1032.118233,834.358292,833.277084,73
1037.128052,844.128834,843.102458,74
1042.128385,844.508292,843.325292,75
1047.126586,842.705792,841.609709,76
1052.118466,834.574125,833.208542,77
1057.118815,834.942501,833.916126,78
1062.125210,841.334667,840.247042,79
1067.126137,842.260417,841.235792,80
1072.114307,830.437417,829.387709,81
1077.117469,833.598792,832.629876,82
1082.120263,836.386250,835.242917,83
1087.121333,837.470084,836.761042,84
1092.125857,841.985375,840.924292,85
1097.124154,840.280583,839.224167,86
1102.127317,843.440792,842.256625,87
1107.126925,843.050542,842.043709,88
1112.128890,845.007917,843.863709,89
1117.116660,832.782125,831.825751,90
1122.123281,839.403833,838.323208,91
1127.121086,837.213708,836.197542,92
1132.117660,833.779333,832.689667,93
1137.127893,844.018000,842.915792,94
1142.126576,842.691209,841.447250,95
1147.130099,846.179250,845.143251,96
1152.111697,827.827001,826.834167,97
1157.123272,839.401208,838.373667,98
1162.121163,837.277875,836.126376,99
1167.126274,842.387583,841.173667,100
1172.134275,850.396167,849.151334,101
1177.115674,831.793084,830.800250,102
1182.114924,831.063334,829.979792,103
1187.127389,843.526250,842.339167,104
1192.124613,840.749292,840.020125,105
1197.124621,840.736459,839.687917,106
1202.130941,847.079042,846.386917,107
1207.139094,855.222958,854.155750,108
1212.116536,832.675376,831.979751,109
1217.122591,838.716667,837.673084,110
1222.122356,838.488876,837.779542,111
1227.120202,836.317125,835.111375,112
1232.126880,842.996584,841.740375,113
1237.118783,834.907501,833.861583,114
1242.130174,846.298542,845.222293,115
1247.123079,839.209001,838.094834,116
1252.125189,841.317750,840.223709,117
1257.117748,833.875000,832.763751,118
1262.133665,849.793000,848.779167,119
1267.121427,837.547958,836.198417,120
