timestamp,response_ms,inference_ms,request_id
650.700178,941.350375,940.165042,1
655.691169,932.241918,931.087209,2
660.716547,957.603500,956.417583,3
665.705749,946.817084,945.525000,4
670.700573,941.658667,940.913459,5
675.681168,922.232500,921.351084,6
680.686969,928.042792,927.043834,7
685.684573,925.664250,924.949375,8
690.700062,941.110918,939.867542,9
695.691967,933.045167,931.891917,10
700.696411,937.490167,936.304834,11
705.703057,944.130833,943.371917,12
710.703772,944.842500,943.621292,13
715.691197,932.291501,931.534042,14
720.721538,962.591876,961.277042,15
725.701901,942.977000,941.642334,16
730.713774,954.844917,953.687584,17
735.697221,938.284083,937.462167,18
740.712500,953.576167,952.440417,19
745.704849,945.925750,944.853875,20
750.712472,953.541167,952.702334,21
755.692682,933.759751,932.505875,22
760.698544,939.616709,938.433709,23
765.709528,950.588626,949.443542,24
770.702384,943.463792,942.286917,25
775.694526,935.587042,934.309251,26
780.703984,945.056292,944.297668,27
785.715983,957.064209,955.865751,28
790.714158,955.239250,954.453208,29
795.692920,933.989584,933.241167,30
800.689848,930.925917,929.821084,31
805.709665,950.666209,949.484959,32
810.686326,927.391792,926.657959,33
815.700973,942.055043,940.861834,34
820.685625,926.700834,925.608251,35
825.667345,908.427042,907.517334,36
830.703164,944.242834,943.098626,37
835.690936,932.003625,930.748292,38
840.692351,933.425792,932.667750,39
845.695554,936.611667,935.311417,40
850.694860,935.947542,935.062334,41
855.706584,947.648334,946.913917,42
860.704386,945.470750,944.339375,43
865.710104,951.195875,950.429375,44
870.685674,926.734667,925.939001,45
875.690151,931.226042,930.049750,46
880.702600,943.679626,942.594043,47
885.693908,934.970459,933.784542,48
890.714361,955.442834,954.317292,49
895.690661,931.735000,930.559875,50
900.694224,935.279625,934.447792,51
905.717106,958.167875,956.952792,52
910.713928,954.993668,953.820001,53
915.707474,948.535001,947.786876,54
920.687498,928.585001,927.383334,55
925.695259,936.334000,935.224209,56
930.691123,932.173667,930.979875,57
935.695074,936.154625,934.882959,58
940.700242,941.316833,940.184292,59
945.680203,921.274667,920.534417,60
950.695123,936.198668,934.904251,61
955.708774,949.841667,948.691917,62
960.693403,934.464417,933.704042,63
965.691742,932.815042,931.576625,64
970.686156,927.217958,926.014833,65
975.713738,954.799709,954.041668,66
980.703907,944.979000,943.891376,67
985.689136,930.211042,929.063918,68
990.699477,940.558501,939.743584,69
995.707748,948.831626,947.647750,70
1000.707317,948.392667,947.060333,71
1005.691785,932.861126,932.017625,72
1010.694110,935.193001,934.051126,73
1015.679542,920.614626,919.491417,74
1020.705544,946.609709,945.834751,75
1025.690538,931.606084,930.393042,76
1030.710337,951.423375,950.469625,77
1035.693189,934.258792,933.492292,78
1040.713072,954.088334,952.940626,79
1045.676576,917.668209,916.931459,80
1050.687938,929.009959,928.292167,81
1055.694247,935.329209,934.103917,82
1060.700129,941.198126,939.982458,83
1065.715952,957.021625,956.289834,84
1070.695768,936.853167,935.612417,85
1075.703101,944.163500,942.937626,86
1080.700562,941.630667,940.867667,87
1085.703589,944.667792,943.565876,88
1090.700830,941.896084,940.685667,89
1095.698517,939.595125,938.878500,90
1100.709297,950.382417,949.164709,91
1105.688811,929.877959,928.695833,92
1110.693258,934.318293,933.493459,93
1115.697276,938.354668,937.080376,94
1120.690147,931.216126,930.038375,95
1125.692123,933.167083,932.255333,96
1130.708144,949.224209,948.082625,97
1135.701971,943.037084,941.851167,98
1140.698213,939.280126,938.420001,99
1145.701187,942.263001,940.941167,100
1150.715856,956.921292,955.747043,101
1155.686624,927.687542,926.928625,102
1160.698134,939.215084,937.946917,103
1165.689571,930.652625,929.900417,104
1170.697485,938.561750,937.749459,105
1175.709501,950.572292,949.261251,106
1180.682753,923.821500,922.735917,107
1185.682201,923.272875,922.536709,108
1190.695498,936.583084,935.480000,109
1195.709560,950.627417,949.439750,110
1200.700939,941.981834,940.843751,111
1205.710102,951.172543,949.922750,112
1210.699907,940.989584,940.223667,113
1215.691669,932.742126,932.013834,114
1220.697339,938.412417,937.299417,115
1225.696725,937.798751,936.720458,116
1230.699337,940.416750,939.622542,117
1235.687650,928.720042,927.582250,118
1240.711109,952.186375,951.054417,119
1245.721250,962.323542,961.471001,120
