timestamp,response_ms,inference_ms,request_id
1251.842731,930.656417,929.496459,1
1256.863751,951.553750,950.387668,2
1261.856483,944.289501,943.092792,3
1266.860912,948.716417,947.555875,4
1271.846581,934.385667,933.665542,5
1276.849931,937.738084,936.645209,6
1281.860497,948.325292,947.494626,7
1286.856362,944.143375,942.939959,8
1291.874585,962.402001,961.132375,9
1296.850280,938.086333,936.725709,10
1301.840930,928.732876,927.987375,11
1306.850111,937.926209,936.638209,12
1311.850544,938.351458,937.160000,13
1316.863811,951.594584,950.431709,14
1321.857512,945.315584,944.143959,15
1326.845853,933.655626,932.298501,16
1331.872141,959.938584,959.112000,17
1336.864412,952.224000,951.020000,18
1341.863820,951.628125,950.323209,19
1346.851438,939.242501,938.468417,20
1351.844404,932.215084,931.039668,21
1356.865152,952.958126,951.764334,22
1361.854714,942.507709,941.318292,23
1366.854156,941.968417,940.744292,24
1371.854704,942.518501,941.177709,25
1376.878081,965.869626,964.945626,26
1381.867192,955.000959,953.758167,27
1386.841655,929.451250,928.112501,28
1391.849176,936.971000,936.166876,29
1396.853306,941.104792,939.702751,30
1401.868657,956.461333,955.155542,31
1406.852475,940.189251,939.444625,32
1411.856784,944.594292,943.357917,33
1416.867792,955.598584,954.260709,34
1421.865559,953.350709,952.607251,35
1426.848128,935.939376,934.774458,36
1431.849707,937.524875,936.436959,37
1436.855872,943.671167,942.922459,38
1441.862500,950.313875,949.198834,39
1446.861120,948.911834,947.735542,40
1451.862652,950.427334,949.178418,41
1456.850936,938.742876,937.539751,42
1461.857788,945.597334,944.280750,43
1466.844297,932.099292,931.208834,44
1471.849515,937.311084,936.048458,45
1476.846855,934.665375,933.385250,46
1481.856000,943.803584,943.018417,47
1486.853683,941.490668,940.412959,48
1491.866116,953.922376,952.688917,49
1496.859710,947.510958,946.670375,50
1501.856418,944.226500,943.116125,51
1506.852331,940.154834,939.404375,52
1511.861040,948.845042,947.967125,53
1516.844058,931.862751,930.592251,54
1521.868590,956.410001,955.676751,55
1526.863893,951.689667,950.910042,56
1531.860676,948.481334,947.146958,57
1536.832180,920.008834,919.112542,58
1541.869222,957.024834,956.248125,59
1546.865292,953.098709,951.984834,60
1551.865812,953.631584,952.889876,61
1556.859717,947.508626,946.314250,62
1561.873118,960.924126,959.604917,63
1566.860635,948.438167,947.204417,64
1571.861847,949.644500,948.901333,65
1576.862720,950.525625,949.365958,66
1581.860455,948.259959,947.058875,67
1586.841256,929.037084,927.663334,68
1591.877835,965.645917,964.459417,69
1596.848515,936.318834,934.914750,70
1601.856202,943.984125,942.774000,71
1606.854661,942.468917,941.292042,72
1611.837639,925.450459,924.199792,73
1616.854354,942.126209,940.616251,74
1621.850736,938.535792,937.264417,75
1626.841128,928.929750,927.519834,76
1631.854827,942.617375,941.371959,77
1636.839868,927.670917,926.431042,78
1641.848863,936.663000,935.201459,79
1646.842094,929.893417,929.127500,80
1651.849391,937.194709,935.860917,81
1656.851143,938.947334,937.605375,82
1661.860541,948.350084,947.434834,83
1666.846126,933.930667,932.797542,84
1671.862836,950.642876,949.564001,85
1676.868501,956.301209,955.416875,86
1681.865169,952.979418,951.724084,87
1686.862923,950.751376,949.856542,88
1691.854487,942.298875,941.456542,89
1696.847291,935.105501,933.829459,90
1701.860750,948.577000,947.720667,91
1706.856579,944.379334,943.614584,92
1711.864541,952.352918,951.159709,93
1716.852065,939.884751,939.093459,94
1721.856138,943.942125,943.066542,95
1726.850966,938.752500,937.570375,96
1731.842129,929.947084,929.105334,97
1736.853266,941.062500,940.264792,98
1741.869970,957.779375,956.459292,99
1746.863765,951.568917,950.243875,100
1751.845870,933.674292,932.823501,101
1756.832792,920.597708,919.360167,102
1761.866226,954.053917,953.155001,103
1766.858423,946.202834,944.813042,104
1771.864586,952.394625,951.296792,105
1776.854364,942.168209,940.968001,106
1781.858499,946.282459,945.066209,107
1786.863198,950.998709,949.744251,108
1791.856132,943.957583,943.120500,109
1796.843142,930.925042,929.753708,110
1801.850363,938.174709,936.901000,111
1806.883602,971.409834,970.071375,112
1811.861557,949.325709,947.991042,113
1816.857186,944.994168,943.780251,114
1821.852437,940.245542,939.032500,115
1826.859732,947.519125,946.173375,116
1831.869230,957.036209,955.581958,117
1836.876282,964.084626,962.786126,118
1841.866378,954.178459,953.415459,119
1846.859824,947.624709,946.440542,120
