timestamp,response_ms,inference_ms,request_id
673.567620,1172.369625,1168.718542,1
678.604662,1208.748042,1205.162292,2
683.598633,1203.265000,1200.198417,3
688.606588,1210.404709,1207.704459,4
693.607649,1211.135042,1207.671792,5
698.555151,1159.836417,1156.605625,6
703.662079,1265.468458,1263.072126,7
708.613372,1217.050917,1215.024126,8
713.600777,1205.306667,1200.866625,9
718.592668,1195.826625,1194.052125,10
723.599050,1201.689418,1197.583626,11
728.577450,1181.485667,1177.563042,12
733.575361,1178.840542,1175.470334,13
738.577398,1180.040459,1177.909250,14
743.612605,1216.261667,1214.502917,15
748.589978,1193.887625,1191.174251,16
753.554531,1157.540709,1154.822667,17
758.561236,1165.594209,1162.834751,18
763.586453,1190.107042,1187.782168,19
768.571336,1174.741459,1172.227583,20
773.529390,1134.075542,1131.790917,21
778.596994,1201.596668,1199.116334,22
783.589289,1193.002126,1187.867918,23
788.614545,1218.686293,1215.937917,24
793.608721,1212.350418,1208.109584,25
798.573814,1177.541168,1174.111751,26
803.607574,1209.854917,1208.454917,27
808.573406,1177.466500,1173.318708,28
813.601628,1205.385417,1201.908167,29
818.600482,1203.487543,1200.430584,30
823.605391,1209.019000,1205.409917,31
828.607971,1212.559250,1207.028959,32
833.572218,1176.019543,1172.765709,33
838.550268,1152.592292,1149.980126,34
843.582038,1186.690458,1181.555084,35
848.594444,1197.284959,1192.971209,36
853.537795,1142.195542,1138.661417,37
858.559150,1163.670084,1161.146875,38
863.564944,1169.606959,1165.799251,39
868.591517,1195.103584,1190.662084,40
873.578861,1182.780667,1180.668709,41
878.560200,1164.889251,1163.000126,42
883.579365,1183.365459,1181.623334,43
888.572814,1177.456000,1173.068167,44
893.599442,1202.722209,1200.880334,45
898.598705,1203.001334,1199.725625,46
903.613826,1218.186667,1214.746458,47
908.633818,1237.764209,1235.567959,48
913.542542,1147.103126,1143.318750,49
918.543345,1146.904209,1144.330834,50
923.586244,1190.921376,1187.724417,51
928.537815,1141.614542,1139.208001,52
933.624588,1228.186750,1226.134584,53
938.633403,1236.429250,1234.928333,54
943.585964,1190.616293,1186.520125,55
948.545720,1148.867709,1147.258001,56
953.579418,1183.416209,1179.557459,57
958.519896,1123.124918,1120.834168,58
963.598417,1202.376001,1200.321501,59
968.546176,1150.245542,1146.031251,60
973.514391,1119.049167,1115.955167,61
978.597999,1201.271167,1198.285084,62
983.620137,1223.408084,1222.237334,63
988.567588,1170.235209,1169.015750,64
993.586786,1190.486209,1189.208417,65
998.586688,1189.897333,1186.505542,66
1003.535625,1139.251458,1136.299792,67
1008.585503,1188.997251,1185.521459,68
1013.623532,1227.537501,1225.786626,69
1018.611812,1214.938668,1212.969918,70
1023.583942,1188.322625,1187.244918,71
1028.584523,1187.763793,1184.861126,72
1033.565308,1169.030334,1166.546209,73
1038.530532,1135.215667,1132.432000,74
1043.537585,1141.757459,1138.719750,75
1048.590212,1194.228584,1191.139834,76
1053.613500,1217.477626,1215.147501,77
1058.543327,1147.643001,1145.938209,78
1063.618103,1222.732876,1219.339333,79
1068.612462,1216.196334,1212.037459,80
1073.531147,1135.807167,1132.726292,81
1078.649250,1252.318376,1251.403126,82
1083.621723,1224.874001,1221.601500,83
1088.625181,1228.973084,1227.832375,84
1093.625545,1228.952959,1224.990959,85
1098.623649,1227.229208,1224.204042,86
1103.571169,1175.029333,1172.229042,87
1108.626794,1230.898376,1227.490250,88
1113.584690,1188.385334,1185.535167,89
1118.582673,1185.575126,1183.652167,90
1123.628416,1232.163626,1228.562417,91
1128.540375,1144.731001,1140.655543,92
1133.589787,1193.509626,1192.729126,93
1138.618560,1222.755626,1219.628375,94
1143.570245,1174.330792,1172.833376,95
1148.592172,1195.072084,1192.781042,96
1153.580885,1183.784876,1181.069459,97
1158.634593,1237.875625,1235.142418,98
1163.568086,1172.114709,1170.222958,99
1168.571560,1175.104875,1173.462500,100
1173.636113,1239.828917,1237.644917,101
1178.623040,1226.048251,1224.441167,102
1183.587441,1189.249251,1185.688876,103
1188.579877,1183.321126,1182.533917,104
1193.567657,1171.363084,1169.201543,105
1198.565625,1169.480083,1168.325667,106
1203.582667,1185.957209,1182.911626,107
1208.588468,1191.871918,1190.312959,108
1213.602478,1207.010876,1202.876209,109
1218.481359,1085.861001,1083.424709,110
1223.615944,1218.662084,1217.516709,111
1228.557113,1160.031542,1157.762375,112
1233.595156,1199.531083,1196.793792,113
1238.641870,1245.476459,1242.346584,114
1243.620273,1224.165542,1220.401001,115
1248.552132,1154.686751,1152.093834,116
1253.625057,1228.154376,1225.747543,117
1258.547146,1150.176418,1148.026543,118
1263.581659,1185.435125,1183.576917,119
1268.556428,1160.314459,1158.511083,120
